filename,latitude,longitude
2005-028-0138.ctd,51.6097,-127.9033
2005-028-0141.ctd,51.71653,-127.9219
2005-028-0144.ctd,51.82352,-127.9304
2005-028-0147.ctd,51.91108,-127.9168
2005-028-0150.ctd,51.97725,-127.9131
2005-028-0153.ctd,52.08805,-127.906
2005-028-0156.ctd,52.23017,-128.2269
2005-028-0159.ctd,52.25117,-128.3698
2005-028-0162.ctd,52.22345,-128.5936
2005-028-0165.ctd,52.3366,-128.7967
2005-028-0168.ctd,52.51988,-128.8743
2005-028-0171.ctd,52.65727,-128.9388
2005-028-0174.ctd,52.71608,-129.0493
2005-028-0177.ctd,52.90657,-129.3061
2005-028-0180.ctd,52.99148,-129.459
2005-028-0183.ctd,53.09027,-129.5605
2005-028-0186.ctd,53.23442,-129.6712
2005-028-0189.ctd,53.3567,-129.8328
2005-028-0192.ctd,54.06562,-130.2343
2005-028-0195.ctd,54.128,-130.5477
2005-028-0198.ctd,54.1717,-130.6542
2005-028-0201.ctd,54.22578,-130.5986
2005-028-0204.ctd,54.28828,-130.5618
2005-028-0207.ctd,54.3569,-130.6621
2005-028-0210.ctd,55.24535,-129.845
2005-028-0213.ctd,55.18822,-129.8738
2005-028-0216.ctd,55.1214,-129.9438
2005-028-0219.ctd,55.00063,-130.0266
2005-028-0222.ctd,54.86962,-130.1984
2005-028-0225.ctd,54.7909,-130.3017
2005-028-0228.ctd,54.60195,-130.5
2005-028-0231.ctd,54.6798,-130.6142
2005-028-0234.ctd,54.67023,-130.8506
2005-028-0237.ctd,54.58755,-130.7258
2005-028-0240.ctd,54.4782,-130.6062
2005-028-0243.ctd,55.46577,-132.0546
2005-028-0246.ctd,55.56535,-132.2281
2005-028-0249.ctd,55.69687,-132.2619
2005-028-0252.ctd,56.22527,-132.7998
2005-028-0255.ctd,56.24213,-132.6556
2005-028-0258.ctd,56.33382,-132.554
2005-028-0261.ctd,56.35403,-132.4278
2005-028-0264.ctd,56.48638,-132.4503
2005-028-0267.ctd,56.51817,-132.5817
2005-028-0270.ctd,56.52067,-132.6738
2005-028-0273.ctd,56.4874,-132.7607
2005-028-0276.ctd,56.49583,-132.855
2005-028-0279.ctd,56.44067,-133.0438
2005-028-0282.ctd,56.37283,-133.2047
2005-028-0285.ctd,56.37817,-133.39
2005-028-0288.ctd,56.4025,-133.6068
2005-028-0291.ctd,56.39333,-133.6827
2005-028-0294.ctd,56.17517,-132.8473
2005-028-0297.ctd,56.0585,-132.8047
2005-028-0300.ctd,55.99817,-132.654
2005-028-0303.ctd,55.96,-132.4795
2005-028-0306.ctd,55.84566,-132.3918
2005-028-0309.ctd,55.8165,-132.3043
2005-028-0312.ctd,55.86817,-131.8553
2005-028-0315.ctd,55.78883,-131.6685
2005-028-0318.ctd,55.67067,-131.8053
2005-028-0321.ctd,55.52183,-131.9227
2005-028-0324.ctd,55.4515,-131.8993
2005-028-0327.ctd,54.78145,-133.0587
2005-028-0330.ctd,54.77557,-133.1837
2005-028-0333.ctd,54.76567,-133.3115
2005-028-0336.ctd,54.75667,-133.4378
2005-028-0339.ctd,54.24333,-132.9258
2005-028-0342.ctd,54.179,-132.7522
2005-028-0345.ctd,54.13037,-132.4644
2005-028-0348.ctd,54.13833,-132.1958
2005-028-0351.ctd,54.142,-131.9641
2005-028-0354.ctd,54.25783,-131.6597
2005-028-0357.ctd,52.48167,-130.4783
2005-028-0360.ctd,52.4275,-130.2177
2005-028-0363.ctd,52.372,-129.9598
2005-028-0366.ctd,52.316,-129.6995
2005-028-0369.ctd,52.26,-129.4383
2005-028-0372.ctd,51.27367,-128.3403
2005-028-0375.ctd,51.20833,-128.4683
2005-028-0378.ctd,51.14466,-128.6015
2005-028-0381.ctd,51.07333,-128.7337
2005-028-0385.ctd,50.9995,-128.8633
2005-028-0387.ctd,50.93267,-128.998
2005-030-0001.ctd,49.18783,-123.6467
2005-030-0002.ctd,50.65467,-126.1875
2005-030-0003.ctd,50.68107,-126.2427
2005-030-0004.ctd,50.72687,-126.1801
2005-030-0005.ctd,50.78603,-126.0398
2005-030-0006.ctd,50.76087,-126.1495
2005-030-0007.ctd,50.82117,-126.2123
2005-030-0008.ctd,50.86343,-126.1816
2005-030-0009.ctd,50.83983,-126.3305
2005-030-0010.ctd,50.81633,-126.4255
2005-030-0011.ctd,50.81367,-126.5275
2005-030-0012.ctd,50.86117,-126.6192
2005-030-0013.ctd,50.91733,-126.2553
2005-030-0014.ctd,50.9255,-126.3877
2005-030-0015.ctd,50.93683,-126.4827
2005-030-0016.ctd,51.01717,-126.5235
2005-030-0017.ctd,50.9765,-126.507
2005-030-0018.ctd,50.89317,-126.578
2005-030-0019.ctd,50.8605,-126.6178
2005-030-0020.ctd,50.89217,-126.7627
2005-030-0021.ctd,50.88,-126.8885
2005-030-0022.ctd,50.847,-126.9417
2005-030-0023.ctd,50.77633,-127.0393
2005-030-0024.ctd,50.71417,-126.9258
2005-030-0025.ctd,50.6685,-126.7727
2005-030-0026.ctd,50.65517,-126.184
2005-030-0027.ctd,50.63483,-126.4218
2005-030-0028.ctd,50.65533,-126.4207
2005-030-0029.ctd,50.66017,-126.4312
2005-030-0031.ctd,50.6685,-126.4572
2005-030-0032.ctd,50.67216,-126.4715
2005-030-0033.ctd,50.66817,-126.4978
2005-030-0034.ctd,50.6725,-126.4852
2005-030-0035.ctd,50.66467,-126.4453
2005-030-0036.ctd,50.60433,-126.3573
2005-030-0037.ctd,50.57017,-126.488
2005-030-0038.ctd,50.63883,-126.587
2005-030-0039.ctd,50.635,-126.6858
2005-030-0040.ctd,51.04133,-125.5662
2005-030-0041.ctd,50.97633,-125.5588
2005-030-0042.ctd,50.90417,-125.5477
2005-030-0043.ctd,50.87167,-125.6453
2005-030-0044.ctd,50.80083,-125.6217
2005-030-0045.ctd,50.7545,-125.6858
2005-030-0046.ctd,50.6925,-125.7848
2005-030-0047.ctd,50.6805,-125.9368
2005-030-0048.ctd,50.66967,-126.067
2005-030-0049.ctd,50.65567,-126.1863
2005-030-0050.ctd,50.6345,-126.4225
2005-030-0051.ctd,50.63733,-126.586
2005-030-0052.ctd,50.60033,-126.7277
2005-030-0053.ctd,50.66767,-126.772
2005-030-0054.ctd,50.71583,-126.9262
2005-030-0055.ctd,50.7765,-127.0383
2005-030-0056.ctd,50.70783,-127.087
2005-030-0057.ctd,50.72983,-127.2483
2005-030-0059.ctd,50.82283,-127.2018
2005-030-0060.ctd,50.87417,-127.3582
2005-030-0061.ctd,50.89767,-127.6417
2005-030-0062.ctd,50.77717,-127.4045
2005-030-0063.ctd,50.7585,-126.7358
2005-030-0064.ctd,50.78383,-126.6123
2005-030-0065.ctd,50.77467,-126.506
2005-030-0066.ctd,50.862,-126.6203
2005-030-0067.ctd,50.813,-126.5247
2005-030-0068.ctd,50.8165,-126.423
2005-030-0069.ctd,50.8405,-126.3322
2005-030-0070.ctd,50.86333,-126.1803
2005-030-0071.ctd,50.8205,-126.2128
2005-030-0072.ctd,50.76,-126.149
2005-030-0073.ctd,50.78667,-126.0382
2005-030-0074.ctd,50.7265,-126.1823
2005-030-0075.ctd,50.68117,-126.2438
2005-030-0076.ctd,50.65517,-126.1837
2005-031-0001.ctd,53.25883,-130.6838
2005-031-0003.ctd,51.00067,-127.834
2005-032-0002.ctd,48.62967,-123.2422
2005-032-0003.ctd,48.71583,-123.2368
2005-032-0004.ctd,48.73267,-123.1365
2005-032-0005.ctd,48.772,-123.027
2005-032-0006.ctd,48.776,-122.8597
2005-032-0007.ctd,48.64783,-122.7188
2005-032-0008.ctd,48.55267,-122.7483
2005-032-0009.ctd,48.44183,-122.7385
2005-032-0010.ctd,48.2425,-122.9755
2005-032-0011.ctd,48.38183,-123.0412
2005-032-0012.ctd,48.38066,-123.302
2005-032-0013.ctd,48.32167,-123.233
2005-032-0014.ctd,48.26483,-123.1643
2005-032-0015.ctd,48.21383,-123.0965
2005-032-0016.ctd,48.183,-123.3175
2005-032-0017.ctd,48.23466,-123.3012
2005-032-0018.ctd,48.33333,-123.3
2005-032-0019.ctd,48.55,-124.7182
2005-032-0020.ctd,48.49983,-124.7332
2005-032-0021.ctd,48.42333,-124.7577
2005-032-0022.ctd,48.41833,-124.595
2005-032-0023.ctd,48.4705,-124.5512
2005-032-0024.ctd,48.52417,-124.5015
2005-032-0025.ctd,48.36883,-123.9917
2005-032-0026.ctd,48.30967,-124.0655
2005-032-0027.ctd,48.2495,-124.1112
2005-032-0028.ctd,48.20383,-123.7148
2005-032-0029.ctd,48.25967,-123.7193
2005-032-0030.ctd,48.31967,-123.7193
2005-032-0031.ctd,48.48633,-123.1552
2005-032-0032.ctd,48.56617,-123.2132
2005-032-0033.ctd,48.82167,-123.103
2005-032-0034.ctd,48.86183,-123.0543
2005-032-0035.ctd,48.917,-122.9937
2005-032-0036.ctd,48.962,-122.9345
2005-032-0037.ctd,48.94783,-123.099
2005-032-0038.ctd,48.89833,-123.1398
2005-032-0039.ctd,48.85667,-123.179
2005-032-0040.ctd,49.00317,-123.5025
2005-032-0041.ctd,49.03,-123.4367
2005-032-0042.ctd,49.05467,-123.371
2005-032-0043.ctd,49.22683,-123.345
2005-032-0044.ctd,49.19917,-123.4385
2005-032-0045.ctd,49.16367,-123.549
2005-032-0046.ctd,49.14367,-123.6145
2005-032-0047.ctd,49.2385,-123.8472
2005-032-0048.ctd,49.3185,-123.8003
2005-032-0049.ctd,49.40183,-123.7553
2005-032-0050.ctd,49.46167,-124.1258
2005-032-0051.ctd,49.401,-124.1557
2005-032-0052.ctd,49.33967,-124.2008
2005-032-0053.ctd,49.408,-124.3687
2005-032-0054.ctd,49.44333,-124.3363
2005-032-0055.ctd,49.45583,-124.5128
2005-032-0056.ctd,49.51033,-124.462
2005-032-0057.ctd,49.57367,-124.4042
2005-032-0058.ctd,49.65467,-124.5503
2005-032-0059.ctd,49.5915,-124.6397
2005-032-0060.ctd,49.67883,-124.7893
2005-032-0061.ctd,49.7065,-124.7243
2005-032-0062.ctd,49.72667,-124.6797
2005-032-0063.ctd,49.92183,-124.9198
2005-032-0064.ctd,49.883,-124.9943
2005-032-0065.ctd,49.85883,-125.0263
2005-032-0066.ctd,50.03316,-125.2265
2005-032-0067.ctd,49.96183,-125.1465
2005-032-0068.ctd,49.98017,-125.0723
2005-032-0069.ctd,49.986,-124.9807
2005-032-0070.ctd,50.01983,-124.8805
2005-032-0071.ctd,49.78733,-124.5385
2005-032-0072.ctd,49.66933,-124.2717
2005-032-0073.ctd,49.50467,-124.0983
2005-033-0001.ctd,48.5865,-122.7807
2005-033-0002.ctd,48.5875,-122.7802
2005-033-0003.ctd,48.587,-122.7807
2005-033-0004.ctd,48.72833,-123.2523
2005-033-0005.ctd,48.72833,-123.2528
2005-033-0006.ctd,48.72883,-123.253
2005-035-0001.ctd,50.46372,-126.0244
2005-035-0002.ctd,50.46337,-126.0486
2005-036-0001.ctd,48.58216,-122.7742
2005-036-0002.ctd,48.58733,-122.7762
2005-036-0003.ctd,48.72766,-123.258
2005-036-0004.ctd,48.72833,-123.2583
2005-037-0001.ctd,50.87983,-124.8487
2005-037-0002.ctd,50.65367,-124.8793
2005-037-0003.ctd,50.31167,-125.0858
2005-037-0005.ctd,50.3155,-124.7363
2005-037-0006.ctd,50.03583,-124.894
2005-037-0007.ctd,49.48133,-124.522
2005-037-0008.ctd,49.701,-124.7952
2005-037-0009.ctd,49.97117,-124.9728
2005-037-0010.ctd,49.96917,-124.9787
2005-037-0011.ctd,49.79033,-124.7425
2005-037-0012.ctd,49.93483,-125.1427
2005-037-0013.ctd,50.46283,-126.0253
2005-037-0014.ctd,50.499,-126.4533
2005-037-0015.ctd,50.561,-126.8218
2005-037-0016.ctd,50.63017,-126.6807
2005-037-0017.ctd,50.64117,-126.2852
2005-037-0018.ctd,50.7115,-125.701
2005-037-0019.ctd,50.67933,-126.022
2005-037-0020.ctd,50.6485,-126.272
2005-037-0021.ctd,50.68167,-126.2347
2005-037-0022.ctd,50.776,-126.5725
2005-037-0023.ctd,50.93533,-126.4958
2005-037-0024.ctd,50.88833,-126.7583
2005-037-0025.ctd,50.83767,-127.1137
2005-037-0026.ctd,50.78567,-126.6143
2005-037-0027.ctd,50.69617,-126.9317
2005-037-0028.ctd,50.69883,-127.1182
2005-037-0029.ctd,50.60817,-126.9337
2005-037-0030.ctd,50.68917,-127.2823
2005-037-0031.ctd,50.75917,-127.3795
2005-037-0032.ctd,50.76667,-127.3863
2005-037-0033.ctd,50.73034,-127.2933
2005-037-0034.ctd,50.7735,-127.4627
2005-099-0001.ctd,49.31758,-123.9299
2005-099-0002.ctd,49.30836,-123.9651
2005-099-0003.ctd,49.32882,-124.086
2005-099-0004.ctd,49.35084,-124.1591
2005-099-0005.ctd,49.35084,-124.1591
2005-099-0006.ctd,49.32974,-124.0811
2005-099-0007.ctd,49.32975,-124.0811
2005-099-0008.ctd,49.33077,-123.9949
2005-099-0009.ctd,49.32975,-124.0811
2005-099-0010.ctd,49.32975,-124.0811
2005-099-0011.ctd,49.32975,-124.0811
2005-099-0012.ctd,49.32975,-124.0811
2005-099-0013.ctd,49.31222,-123.9892
2005-099-0014.ctd,49.32882,-124.086
2005-099-0015.ctd,49.32882,-124.086
2005-099-0016.ctd,49.32882,-124.086
2005-099-0017.ctd,49.32882,-124.086
2005-099-0018.ctd,49.32882,-124.086
2005-099-0019.ctd,49.32882,-124.086
2005-099-0020.ctd,49.32882,-124.086
2005-099-0024.ctd,49.32882,-124.086
2005-099-0025.ctd,49.32882,-124.086
2005-099-0026.ctd,49.32882,-124.086
2005-099-0027.ctd,49.32882,-124.086
2005-099-0028.ctd,49.32882,-124.086
2005-099-0029.ctd,49.32882,-124.086
2005-099-0030.ctd,49.32882,-124.086
2005-099-0031.ctd,49.32882,-124.086
2005-099-0032.ctd,49.32882,-124.086
2005-099-0033.ctd,49.32882,-124.086
2005-099-0034.ctd,49.32882,-124.086
2005-099-0035.ctd,49.32882,-124.086
2005-099-0036.ctd,49.32882,-124.086
2005-099-0037.ctd,49.32882,-124.086
2005-099-0038.ctd,49.32882,-124.086
2005-099-0039.ctd,49.32882,-124.086
2005-099-0040.ctd,49.32882,-124.086
2005-099-0041.ctd,49.32882,-124.086
2005-099-0042.ctd,49.32882,-124.086
2005-099-0043.ctd,49.32882,-124.086
2005-099-0044.ctd,49.32882,-124.086
2005-099-0045.ctd,49.32882,-124.086
2005-099-0046.ctd,49.32882,-124.086
2005-099-0047.ctd,49.32882,-124.086
2005-099-0048.ctd,49.32882,-124.086
2005-099-0049.ctd,49.32882,-124.086
2005-099-0050.ctd,49.32882,-124.086
2005-099-0051.ctd,49.32882,-124.086
2005-099-0052.ctd,49.32882,-124.086
2005-099-0053.ctd,49.32882,-124.086
2005-099-0054.ctd,49.32882,-124.086
2005-099-0055.ctd,49.32882,-124.086
2005-099-0056.ctd,49.32882,-124.086
2005-099-0057.ctd,49.32882,-124.086
2005-099-0058.ctd,49.32882,-124.086
2005-099-0059.ctd,49.32882,-124.086
2005-099-0060.ctd,49.32882,-124.086
2005-099-0061.ctd,49.32882,-124.086
2005-099-0062.ctd,49.32882,-124.086
2005-099-0063.ctd,49.32882,-124.086
2005-099-0064.ctd,49.32882,-124.086
2005-099-0065.ctd,49.32882,-124.086
2005-099-0066.ctd,49.32882,-124.086
2005-099-0067.ctd,49.32882,-124.086
2005-099-0068.ctd,49.32882,-124.086
2005-099-0069.ctd,49.32882,-124.086
2005-099-0070.ctd,49.32882,-124.086
2005-099-0071.ctd,49.32882,-124.086
2005-099-0072.ctd,49.32882,-124.086
2005-099-0073.ctd,49.32882,-124.086
2005-099-0074.ctd,49.32882,-124.086
2005-099-0075.ctd,49.32882,-124.086
2005-099-0076.ctd,49.32882,-124.086
2005-099-0077.ctd,49.32882,-124.086
2005-099-0078.ctd,49.32882,-124.086
2005-099-0079.ctd,49.32882,-124.086
2005-099-0080.ctd,49.32882,-124.086
2005-099-0081.ctd,49.32882,-124.086
2005-099-0082.ctd,49.32882,-124.086
2005-099-0083.ctd,49.32882,-124.086
2005-099-0084.ctd,49.32882,-124.086
2005-106-9001.ctd,71.99717,-94.40166
2005-106-9002.ctd,72.0023,-94.49758
2005-106-9003.ctd,72.00603,-94.56543
2005-106-9004.ctd,72.00626,-94.63132
2005-106-9005.ctd,72.00626,-94.69489
2005-106-9006.ctd,71.99937,-94.74854
2005-106-9007.ctd,71.98655,-94.87392
2005-106-9008.ctd,71.97543,-95.0669
2005-106-9009.ctd,71.96268,-95.19162
2005-106-9010.ctd,71.9332,-95.49889
2006-001-0003.ctd,48.71893,-126.0286
2006-001-0004.ctd,49.52656,-128.0332
2006-001-0005.ctd,50.20037,-130.453
2006-001-0006.ctd,50.91822,-133.3049
2006-001-0007.ctd,50.91539,-133.3068
2006-001-0008.ctd,51.48446,-135.8935
2006-001-0009.ctd,52.02358,-138.79
2006-001-0010.ctd,52.4451,-141.3145
2006-001-0011.ctd,52.86283,-144.3614
2006-001-0012.ctd,52.86507,-144.3516
2006-001-0013.ctd,53.15067,-146.9633
2006-001-0014.ctd,53.4381,-150.2841
2006-001-0015.ctd,53.44028,-150.2894
2006-001-0016.ctd,53.59682,-152.888
2006-001-0017.ctd,53.69977,-156.0
2006-001-0018.ctd,53.7408,-158.4735
2006-001-0019.ctd,53.69417,-161.871
2006-001-0020.ctd,53.69087,-161.9244
2006-001-0021.ctd,53.6402,-163.7974
2006-001-0022.ctd,53.73309,-163.9322
2006-001-0023.ctd,53.80767,-164.0625
2006-001-0024.ctd,53.88383,-164.194
2006-001-0025.ctd,53.9595,-164.3358
2006-001-0026.ctd,54.04182,-164.4666
2006-001-0027.ctd,54.11457,-164.5962
2006-001-0028.ctd,54.19008,-164.7305
2006-001-0029.ctd,54.57125,-166.4916
2006-001-0030.ctd,55.43677,-169.5884
2006-001-0031.ctd,56.3116,-172.825
2006-001-0032.ctd,56.41795,-172.7986
2006-001-0033.ctd,56.47278,-172.7829
2006-001-0034.ctd,56.53945,-172.7598
2006-001-0035.ctd,56.64518,-172.7303
2006-001-0036.ctd,57.99733,-173.1142
2006-001-0037.ctd,59.3208,-173.4971
2006-001-0038.ctd,60.69172,-174.2575
2006-001-0039.ctd,62.00933,-175.0528
2006-001-0040.ctd,62.00067,-175.218
2006-001-0041.ctd,62.3935,-174.569
2006-001-0042.ctd,62.56453,-173.5517
2006-001-0043.ctd,63.02828,-173.4574
2006-001-0044.ctd,64.033,-171.831
2006-001-0045.ctd,64.033,-171.8312
2006-001-0046.ctd,64.66697,-169.9237
2006-001-0047.ctd,64.68224,-169.095
2006-001-0048.ctd,64.95921,-169.8829
2006-001-0049.ctd,64.99145,-169.136
2006-001-0050.ctd,65.74917,-168.2572
2006-001-0051.ctd,65.65117,-168.1733
2006-001-0052.ctd,65.65293,-168.2174
2006-001-0053.ctd,65.65822,-168.2752
2006-001-0054.ctd,65.6615,-168.3375
2006-001-0055.ctd,65.67005,-168.4021
2006-001-0056.ctd,65.67352,-168.4815
2006-001-0057.ctd,65.6825,-168.5675
2006-001-0058.ctd,65.68884,-168.6455
2006-001-0059.ctd,65.69833,-168.7157
2006-001-0060.ctd,65.70433,-168.7798
2006-001-0061.ctd,65.70866,-168.838
2006-001-0062.ctd,65.71633,-168.9037
2006-001-0063.ctd,65.72283,-168.9575
2006-001-0064.ctd,65.78217,-168.5732
2006-001-0065.ctd,66.3257,-168.9646
2006-001-0066.ctd,66.35674,-168.8057
2006-001-0067.ctd,66.36913,-168.7367
2006-001-0068.ctd,66.38303,-168.6617
2006-001-0069.ctd,66.40736,-168.5024
2006-001-0070.ctd,66.43526,-168.3104
2006-001-0071.ctd,66.46912,-168.1038
2006-001-0072.ctd,66.49493,-167.9482
2006-001-0073.ctd,66.53,-167.7123
2006-001-0074.ctd,66.57805,-167.4219
2006-001-0075.ctd,66.62386,-167.1549
2006-001-0076.ctd,66.66615,-166.8559
2006-001-0077.ctd,66.70856,-168.3989
2006-001-0078.ctd,67.05127,-168.7319
2006-001-0079.ctd,67.33403,-168.9931
2006-001-0080.ctd,67.50175,-168.9097
2006-001-0081.ctd,67.67057,-168.9568
2006-001-0082.ctd,67.73573,-168.4413
2006-001-0083.ctd,67.73617,-168.4359
2006-001-0084.ctd,67.7364,-168.4317
2006-001-0085.ctd,67.73631,-168.4275
2006-001-0086.ctd,67.99921,-168.9333
2006-001-0087.ctd,68.0437,-168.6606
2006-001-0088.ctd,68.08725,-168.3613
2006-001-0089.ctd,68.13116,-168.0981
2006-001-0090.ctd,68.17393,-167.818
2006-001-0091.ctd,68.217,-167.5391
2006-001-0092.ctd,68.26057,-167.2502
2006-001-0093.ctd,68.29325,-166.9938
2006-001-0094.ctd,68.3049,-166.9325
2006-001-0095.ctd,68.88455,-166.2595
2006-001-0096.ctd,68.90234,-166.3347
2006-001-0097.ctd,68.93132,-166.4359
2006-001-0098.ctd,68.9809,-166.6264
2006-001-0099.ctd,69.02644,-166.8516
2006-001-0100.ctd,69.0943,-167.2139
2006-001-0101.ctd,69.21684,-167.6991
2006-001-0102.ctd,69.83522,-168.8123
2006-001-0103.ctd,70.63284,-168.2399
2006-001-0104.ctd,70.63157,-167.2097
2006-001-0105.ctd,70.63058,-166.7545
2006-001-0106.ctd,70.50827,-162.4137
2006-002-0001.ctd,70.25012,-143.9619
2006-002-0002.ctd,70.36591,-146.005
2006-002-0003.ctd,70.28813,-145.3183
2006-002-0004.ctd,71.67669,-154.9823
2006-002-0005.ctd,71.80103,-155.3425
2006-002-0006.ctd,71.73212,-155.1625
2006-002-0007.ctd,71.10384,-159.3304
2006-002-0008.ctd,73.1599,-162.3273
2006-002-0009.ctd,74.64494,-168.8184
2006-002-0010.ctd,73.96764,-167.608
2006-008-0001.ctd,48.59433,-123.5012
2006-008-0002.ctd,51.20217,-130.0025
2006-008-0003.ctd,51.21667,-129.7157
2006-008-0005.ctd,51.2505,-129.3555
2006-008-0006.ctd,51.35017,-128.9995
2006-008-0007.ctd,51.46617,-128.4985
2006-008-0009.ctd,51.33517,-127.9975
2006-008-0011.ctd,51.41183,-127.7937
2006-008-0012.ctd,51.44017,-127.6345
2006-008-0013.ctd,51.52067,-127.56
2006-008-0014.ctd,51.598,-127.5333
2006-008-0015.ctd,51.64867,-127.446
2006-008-0016.ctd,51.6785,-127.3318
2006-008-0017.ctd,51.77433,-127.8867
2006-008-0018.ctd,51.77117,-127.9103
2006-008-0019.ctd,51.74417,-128.0037
2006-008-0020.ctd,51.72317,-128.0598
2006-008-0021.ctd,51.711,-128.1232
2006-008-0022.ctd,48.57383,-125.502
2006-008-0023.ctd,48.59983,-126.0018
2006-008-0025.ctd,48.62533,-126.3325
2006-008-0026.ctd,48.65083,-126.6672
2006-008-0028.ctd,48.65083,-126.667
2006-008-0029.ctd,48.69117,-127.1673
2006-008-0030.ctd,48.74383,-127.6663
2006-008-0031.ctd,48.7765,-128.1657
2006-008-0032.ctd,48.81717,-128.6663
2006-008-0034.ctd,48.85733,-129.1667
2006-008-0035.ctd,48.89917,-129.6673
2006-008-0037.ctd,48.9665,-130.6695
2006-008-0039.ctd,48.96267,-130.6735
2006-008-0040.ctd,49.04467,-131.667
2006-008-0041.ctd,49.12317,-132.6652
2006-008-0042.ctd,49.201,-133.6658
2006-008-0043.ctd,49.1995,-133.6673
2006-008-0044.ctd,49.2835,-134.6682
2006-008-0046.ctd,49.28316,-134.668
2006-008-0047.ctd,49.28316,-134.6688
2006-008-0048.ctd,49.434,-136.6678
2006-008-0049.ctd,49.49967,-137.6672
2006-008-0050.ctd,49.56717,-138.6663
2006-008-0052.ctd,49.5675,-138.656
2006-008-0053.ctd,49.6335,-139.6692
2006-008-0054.ctd,50.00083,-145.0008
2006-008-0055.ctd,50.0,-145.0013
2006-008-0056.ctd,50.00566,-145.0035
2006-008-0058.ctd,50.00533,-145.0217
2006-008-0059.ctd,55.5,-140.9993
2006-008-0061.ctd,57.5005,-138.9975
2006-008-0063.ctd,48.593,-123.5005
2006-009-0004.ctd,48.91617,-125.2012
2006-009-0007.ctd,48.84467,-125.2597
2006-009-0010.ctd,48.85917,-125.1378
2006-009-0013.ctd,48.827,-125.1803
2006-009-0016.ctd,49.35083,-126.5307
2006-009-0019.ctd,49.31483,-126.6035
2006-009-0022.ctd,49.27833,-126.679
2006-009-0025.ctd,49.24017,-126.755
2006-009-0028.ctd,49.21083,-126.8357
2006-009-0031.ctd,49.172,-126.9103
2006-009-0034.ctd,49.4465,-126.7383
2006-009-0037.ctd,49.49967,-126.8333
2006-009-0040.ctd,49.565,-126.9132
2006-009-0043.ctd,49.76233,-127.1543
2006-009-0046.ctd,49.70467,-127.0893
2006-009-0049.ctd,49.63433,-126.9983
2006-009-0053.ctd,49.7945,-126.6523
2006-009-0056.ctd,49.8885,-126.6588
2006-009-0059.ctd,49.86283,-126.745
2006-009-0062.ctd,49.8725,-126.836
2006-009-0065.ctd,49.92367,-126.9313
2006-009-0068.ctd,49.84667,-126.952
2006-009-0071.ctd,50.0965,-127.1378
2006-009-0074.ctd,50.10067,-127.2522
2006-009-0077.ctd,50.00017,-127.2023
2006-009-0080.ctd,49.92667,-127.3257
2006-009-0083.ctd,49.87366,-127.4307
2006-009-0086.ctd,49.99933,-127.6475
2006-009-0089.ctd,50.58467,-127.4537
2006-009-0092.ctd,50.5855,-127.5135
2006-009-0095.ctd,50.56583,-127.5633
2006-009-0098.ctd,50.5745,-127.5885
2006-009-0101.ctd,50.59283,-127.6698
2006-009-0104.ctd,50.60033,-127.7698
2006-009-0107.ctd,50.61867,-127.8662
2006-009-0111.ctd,50.3945,-127.482
2006-009-0114.ctd,50.44417,-127.5225
2006-009-0117.ctd,50.4755,-127.5522
2006-009-0120.ctd,50.52783,-127.6607
2006-009-0123.ctd,50.48717,-127.7825
2006-009-0126.ctd,50.4735,-127.8782
2006-009-0130.ctd,51.53567,-127.8677
2006-009-0133.ctd,51.61467,-127.8997
2006-009-0136.ctd,51.72217,-127.9265
2006-009-0139.ctd,51.71783,-128.0732
2006-009-0142.ctd,51.835,-127.9327
2006-009-0145.ctd,51.91533,-127.9243
2006-009-0148.ctd,52.02467,-127.9128
2006-009-0151.ctd,52.24767,-128.266
2006-009-0154.ctd,52.28383,-128.5777
2006-009-0157.ctd,52.20284,-129.1718
2006-009-0160.ctd,52.26183,-129.4398
2006-009-0163.ctd,52.31467,-129.7015
2006-009-0166.ctd,52.37033,-129.9593
2006-009-0169.ctd,52.43283,-130.223
2006-009-0172.ctd,52.482,-130.4812
2006-009-0175.ctd,52.53683,-130.7455
2006-009-0178.ctd,52.59433,-131.009
2006-009-0181.ctd,52.65283,-130.9045
2006-009-0184.ctd,52.78833,-130.9035
2006-009-0187.ctd,52.9015,-130.7642
2006-009-0190.ctd,53.03017,-130.8585
2006-009-0193.ctd,53.182,-130.9293
2006-009-0196.ctd,53.314,-131.0713
2006-009-0199.ctd,53.45317,-131.0142
2006-009-0202.ctd,53.60233,-130.9453
2006-009-0205.ctd,53.75033,-130.9258
2006-009-0208.ctd,54.25317,-131.6582
2006-009-0211.ctd,54.14383,-131.9625
2006-009-0214.ctd,54.13833,-132.1948
2006-009-0217.ctd,54.13,-132.468
2006-009-0220.ctd,54.17833,-132.7587
2006-009-0223.ctd,54.2415,-132.9232
2006-009-0226.ctd,54.79033,-133.0522
2006-009-0229.ctd,54.77583,-133.1848
2006-009-0232.ctd,54.76333,-133.3145
2006-009-0235.ctd,54.75267,-133.4412
2006-009-0238.ctd,54.7375,-133.5775
2006-009-0241.ctd,54.72583,-133.7103
2006-009-0244.ctd,55.46483,-132.0668
2006-009-0247.ctd,55.55017,-132.2168
2006-009-0250.ctd,55.66017,-132.3415
2006-009-0253.ctd,55.78017,-132.3553
2006-009-0256.ctd,55.905,-132.4582
